attendance_id,employee_id,date,status
6458,458,10-09-2023,Present
6459,459,11-09-2023,Leave
6460,460,12-09-2023,Absent
6461,461,13-09-2023,Present
6462,462,14-09-2023,Leave
6463,463,15-09-2023,Leave
6464,464,16-09-2023,Absent
6465,465,17-09-2023,Present
6466,466,18-09-2023,Present
6467,467,19-09-2023,Leave
6468,468,20-09-2023,Leave
6469,469,21-09-2023,Present
6470,470,22-09-2023,Absent
6471,471,23-09-2023,Present
6472,472,24-09-2023,Present
6473,473,25-09-2023,Leave
6474,474,26-09-2023,Present
6475,475,27-09-2023,Absent
6476,476,28-09-2023,Present
6477,477,29-09-2023,Present
6478,478,30-09-2023,Present
6479,479,01-10-2023,Present
6480,480,02-10-2023,Leave
6481,481,03-10-2023,Present
6482,482,04-10-2023,Present
6483,483,05-10-2023,Present
6484,484,06-10-2023,Present
6485,485,07-10-2023,Present
6486,486,08-10-2023,Leave
6487,487,09-10-2023,Present
6488,488,10-10-2023,Present
6489,489,11-10-2023,Present
6490,490,12-10-2023,Present
6491,491,13-10-2023,Present
6492,492,14-10-2023,Leave
6493,493,15-10-2023,Leave
6494,494,16-10-2023,Present
6495,495,17-10-2023,Present
6496,496,18-10-2023,Present
6497,497,19-10-2023,Present
6498,498,20-10-2023,Absent
6499,499,21-10-2023,Absent
6500,500,22-10-2023,Present
6501,501,23-10-2023,Present
6502,502,24-10-2023,Absent
6503,503,25-10-2023,Leave
6504,504,26-10-2023,Present
6505,505,27-10-2023,Absent
6506,506,28-10-2023,Present
6507,507,29-10-2023,Present
6508,508,30-10-2023,Present
6509,509,31-10-2023,Present
6510,510,01-11-2023,Leave
6511,511,02-11-2023,Leave
6512,512,03-11-2023,Present
6513,513,04-11-2023,Present
6514,514,05-11-2023,Present
6515,515,06-11-2023,Present
6516,516,07-11-2023,Present
6517,517,08-11-2023,Present
6518,518,09-11-2023,Leave
6519,519,10-11-2023,Present
6520,520,11-11-2023,Present
6521,521,12-11-2023,Present
6522,522,13-11-2023,Leave
6523,523,14-11-2023,Absent
6524,524,15-11-2023,Present
6525,525,16-11-2023,Present
6526,526,17-11-2023,Present
6527,527,18-11-2023,Present
6528,528,19-11-2023,Present
6529,529,20-11-2023,Present
6530,530,21-11-2023,Present
6531,531,22-11-2023,Present
6532,532,23-11-2023,Leave
6533,533,24-11-2023,Present
6534,534,25-11-2023,Leave
6535,535,26-11-2023,Leave
6536,536,27-11-2023,Leave
6537,537,28-11-2023,Leave
6538,538,29-11-2023,Present
6539,539,30-11-2023,Absent
6540,540,01-12-2023,Present
6541,541,02-12-2023,Absent
6542,542,03-12-2023,Present
6543,543,04-12-2023,Present
6544,544,05-12-2023,Absent
6545,545,06-12-2023,Present
6546,546,07-12-2023,Present
6547,547,08-12-2023,Present
6548,548,09-12-2023,Absent
6549,549,10-12-2023,Present
6550,550,11-12-2023,Present
6551,551,12-12-2023,Present
6552,552,13-12-2023,Present
6553,553,14-12-2023,Present
6554,554,15-12-2023,Absent
6555,555,16-12-2023,Present
6556,556,17-12-2023,Absent
6557,557,18-12-2023,Present
6558,558,19-12-2023,Present
6559,559,20-12-2023,Present
6560,560,21-12-2023,Present
6561,561,22-12-2023,Leave
6562,562,23-12-2023,Absent
6563,563,24-12-2023,Present
6564,564,25-12-2023,Absent
6565,565,26-12-2023,Present
6566,566,27-12-2023,Present
6567,567,28-12-2023,Present
6568,568,29-12-2023,Present
6569,569,30-12-2023,Absent
6570,570,31-12-2023,Leave
6571,571,01-01-2023,Present
6572,572,02-01-2023,Leave
6573,573,03-01-2023,Present
6574,574,04-01-2023,Leave
6575,575,05-01-2023,Present
6576,576,06-01-2023,Present
6577,577,07-01-2023,Present
6578,578,08-01-2023,Present
6579,579,09-01-2023,Present
6580,580,10-01-2023,Present
6581,581,11-01-2023,Leave
6582,582,12-01-2023,Present
6583,583,13-01-2023,Present
6584,584,14-01-2023,Absent
6585,585,15-01-2023,Present
6586,586,16-01-2023,Present
6587,587,17-01-2023,Present
6588,588,18-01-2023,Absent
6589,589,19-01-2023,Present
6590,590,20-01-2023,Leave
6591,591,21-01-2023,Absent
6592,592,22-01-2023,Present
6593,593,23-01-2023,Present
6594,594,24-01-2023,Present
6595,595,25-01-2023,Present
6596,596,26-01-2023,Present
6597,597,27-01-2023,Present
6598,598,28-01-2023,Present
6599,599,29-01-2023,Present
6600,600,30-01-2023,Absent
6601,601,31-01-2023,Absent
6602,602,01-02-2023,Present
6603,603,02-02-2023,Absent
6604,604,03-02-2023,Leave
6605,605,04-02-2023,Present
6606,606,05-02-2023,Present
6607,607,06-02-2023,Present
6608,608,07-02-2023,Present
6609,609,08-02-2023,Leave
6610,610,09-02-2023,Present
6611,611,10-02-2023,Present
6612,612,11-02-2023,Present
6613,613,12-02-2023,Present
6614,614,13-02-2023,Present
6615,615,14-02-2023,Present
6616,616,15-02-2023,Present
6617,617,16-02-2023,Present
6618,618,17-02-2023,Present
6619,619,18-02-2023,Present
6620,620,19-02-2023,Present
6621,621,20-02-2023,Present
6622,622,21-02-2023,Absent
6623,623,22-02-2023,Present
6624,624,23-02-2023,Absent
6625,625,24-02-2023,Present
6626,626,25-02-2023,Present
6627,627,26-02-2023,Absent
6628,628,27-02-2023,Present
6629,629,28-02-2023,Absent
6630,630,01-03-2023,Present
6631,631,02-03-2023,Present
6632,632,03-03-2023,Leave
6633,633,04-03-2023,Absent
6634,634,05-03-2023,Present
6635,635,06-03-2023,Leave
6636,636,07-03-2023,Present
6637,637,08-03-2023,Absent
6638,638,09-03-2023,Present
6639,639,10-03-2023,Present
6640,640,11-03-2023,Present
6641,641,12-03-2023,Absent
6642,642,13-03-2023,Absent
6643,643,14-03-2023,Present
6644,644,15-03-2023,Leave
6645,645,16-03-2023,Leave
6646,646,17-03-2023,Leave
6647,647,18-03-2023,Leave
6648,648,19-03-2023,Absent
6649,649,20-03-2023,Absent
6650,650,21-03-2023,Present
6651,651,22-03-2023,Present
6652,652,23-03-2023,Leave
6653,653,24-03-2023,Present
6654,654,25-03-2023,Present
6655,655,26-03-2023,Present
6656,656,27-03-2023,Present
6657,657,28-03-2023,Present
6658,658,29-03-2023,Present
6659,659,30-03-2023,Present
6660,660,31-03-2023,Present
6661,661,01-04-2023,Present
6662,662,02-04-2023,Present
6663,663,03-04-2023,Absent
6664,664,04-04-2023,Present
6665,665,05-04-2023,Present
6666,666,06-04-2023,Leave
6667,667,07-04-2023,Present
6668,668,08-04-2023,Absent
6669,669,09-04-2023,Present
6670,670,10-04-2023,Present
6671,671,11-04-2023,Present
6672,672,12-04-2023,Leave
6673,673,13-04-2023,Present
6674,674,14-04-2023,Present
6675,675,15-04-2023,Present
6676,676,16-04-2023,Present
6677,677,17-04-2023,Present
6678,678,18-04-2023,Present
6679,679,19-04-2023,Present
6680,680,20-04-2023,Absent
6681,681,21-04-2023,Absent
6682,682,22-04-2023,Present
6683,683,23-04-2023,Present
6684,684,24-04-2023,Absent
6685,685,25-04-2023,Absent
6686,686,26-04-2023,Present
6687,687,27-04-2023,Present
6688,688,28-04-2023,Present
6689,689,29-04-2023,Present
6690,690,30-04-2023,Present
6691,691,01-05-2023,Leave
6692,692,02-05-2023,Present
6693,693,03-05-2023,Present
6694,694,04-05-2023,Present
6695,695,05-05-2023,Present
6696,696,06-05-2023,Present
6697,697,07-05-2023,Leave
6698,698,08-05-2023,Leave
6699,699,09-05-2023,Present
6700,700,10-05-2023,Leave
6701,701,11-05-2023,Present
6702,702,12-05-2023,Absent
6703,703,13-05-2023,Present
6704,704,14-05-2023,Present
6705,705,15-05-2023,Present
6706,706,16-05-2023,Present
6707,707,17-05-2023,Leave
6708,708,18-05-2023,Present
6709,709,19-05-2023,Leave
6710,710,20-05-2023,Present
6711,711,21-05-2023,Leave
6712,712,22-05-2023,Present
6713,713,23-05-2023,Present
6714,714,24-05-2023,Present
6715,715,25-05-2023,Present
6716,716,26-05-2023,Present
6717,717,27-05-2023,Present
6718,718,28-05-2023,Present
6719,719,29-05-2023,Present
6720,720,30-05-2023,Present
6721,721,31-05-2023,Present
6722,722,01-06-2023,Absent
6723,723,02-06-2023,Present
6724,724,03-06-2023,Leave
6725,725,04-06-2023,Present
6726,726,05-06-2023,Present
6727,727,06-06-2023,Present
6728,728,07-06-2023,Present
6729,729,08-06-2023,Present
6730,730,09-06-2023,Present
6731,731,10-06-2023,Present
6732,732,11-06-2023,Leave
6733,733,12-06-2023,Absent
6734,734,13-06-2023,Present
6735,735,14-06-2023,Leave
6736,736,15-06-2023,Present
6737,737,16-06-2023,Absent
6738,738,17-06-2023,Leave
6739,739,18-06-2023,Leave
6740,740,19-06-2023,Present
6741,741,20-06-2023,Present
6742,742,21-06-2023,Present
6743,743,22-06-2023,Leave
6744,744,23-06-2023,Absent
6745,745,24-06-2023,Leave
6746,746,25-06-2023,Leave
6747,747,26-06-2023,Present
6748,748,27-06-2023,Present
6749,749,28-06-2023,Absent
6750,750,29-06-2023,Present
6751,751,30-06-2023,Leave
6752,752,01-07-2023,Present
6753,753,02-07-2023,Present
6754,754,03-07-2023,Leave
6755,755,04-07-2023,Present
6756,756,05-07-2023,Present
6757,757,06-07-2023,Leave
6758,758,07-07-2023,Present
6759,759,08-07-2023,Present
6760,760,09-07-2023,Present
6761,761,10-07-2023,Present
6762,762,11-07-2023,Present
6763,763,12-07-2023,Present
6764,764,13-07-2023,Absent
6765,765,14-07-2023,Present
6766,766,15-07-2023,Present
6767,767,16-07-2023,Absent
6768,768,17-07-2023,Present
6769,769,18-07-2023,Present
6770,770,19-07-2023,Leave
6771,771,20-07-2023,Present
6772,772,21-07-2023,Present
6773,773,22-07-2023,Absent
6774,774,23-07-2023,Present
6775,775,24-07-2023,Present
6776,776,25-07-2023,Present
6777,777,26-07-2023,Leave
6778,778,27-07-2023,Leave
6779,779,28-07-2023,Leave
6780,780,29-07-2023,Present
6781,781,30-07-2023,Present
6782,782,31-07-2023,Present
6783,783,01-08-2023,Present
6784,784,02-08-2023,Present
6785,785,03-08-2023,Present
6786,786,04-08-2023,Present
6787,787,05-08-2023,Present
6788,788,06-08-2023,Absent
6789,789,07-08-2023,Absent
6790,790,08-08-2023,Present
6791,791,09-08-2023,Present
6792,792,10-08-2023,Present
6793,793,11-08-2023,Present
6794,794,12-08-2023,Present
6795,795,13-08-2023,Present
6796,796,14-08-2023,Present
6797,797,15-08-2023,Present
6798,798,16-08-2023,Present
6799,799,17-08-2023,Present
6800,800,18-08-2023,Present
6801,801,19-08-2023,Present
6802,802,20-08-2023,Absent
6803,803,21-08-2023,Absent
6804,804,22-08-2023,Present
6805,805,23-08-2023,Absent
6806,806,24-08-2023,Present
6807,807,25-08-2023,Leave
6808,808,26-08-2023,Present
6809,809,27-08-2023,Absent
6810,810,28-08-2023,Present
6811,811,29-08-2023,Present
6812,812,30-08-2023,Present
6813,813,31-08-2023,Absent
6814,814,01-09-2023,Present
6815,815,02-09-2023,Present
6816,816,03-09-2023,Present
6817,817,04-09-2023,Present
6818,818,05-09-2023,Absent
6819,819,06-09-2023,Present
6820,820,07-09-2023,Present
6821,821,08-09-2023,Present
6822,822,09-09-2023,Leave
6823,823,10-09-2023,Absent
6824,824,11-09-2023,Present
6825,825,12-09-2023,Present
6826,826,13-09-2023,Leave
6827,827,14-09-2023,Absent
6828,828,15-09-2023,Present
6829,829,16-09-2023,Present
6830,830,17-09-2023,Absent
6831,831,18-09-2023,Present
6832,832,19-09-2023,Present
6833,833,20-09-2023,Present
6834,834,21-09-2023,Leave
6835,835,22-09-2023,Absent
6836,836,23-09-2023,Present
6837,837,24-09-2023,Present
6838,838,25-09-2023,Present
6839,839,26-09-2023,Leave
6840,840,27-09-2023,Present
6841,841,28-09-2023,Present
6842,842,29-09-2023,Leave
6843,843,30-09-2023,Absent
6844,844,01-10-2023,Leave
6845,845,02-10-2023,Present
6846,846,03-10-2023,Present
6847,847,04-10-2023,Present
6848,848,05-10-2023,Present
6849,849,06-10-2023,Present
6850,850,07-10-2023,Present
6851,851,08-10-2023,Present
6852,852,09-10-2023,Present
6853,853,10-10-2023,Absent
6854,854,11-10-2023,Leave
6855,855,12-10-2023,Present
6856,856,13-10-2023,Present
6857,857,14-10-2023,Absent
6858,858,15-10-2023,Present
6859,859,16-10-2023,Leave
6860,860,17-10-2023,Present
6861,861,18-10-2023,Leave
6862,862,19-10-2023,Present
6863,863,20-10-2023,Present
6864,864,21-10-2023,Present
6865,865,22-10-2023,Present
6866,866,23-10-2023,Present
6867,867,24-10-2023,Present
6868,868,25-10-2023,Present
6869,869,26-10-2023,Absent
6870,870,27-10-2023,Present
6871,871,28-10-2023,Present
6872,872,29-10-2023,Present
6873,873,30-10-2023,Present
6874,874,31-10-2023,Absent
6875,875,01-11-2023,Present
6876,876,02-11-2023,Present
6877,877,03-11-2023,Absent
6878,878,04-11-2023,Present
6879,879,05-11-2023,Present
6880,880,06-11-2023,Present
6881,881,07-11-2023,Leave
6882,882,08-11-2023,Absent
6883,883,09-11-2023,Present
6884,884,10-11-2023,Absent
6885,885,11-11-2023,Present
6886,886,12-11-2023,Present
6887,887,13-11-2023,Absent
6888,888,14-11-2023,Present
6889,889,15-11-2023,Absent
6890,890,16-11-2023,Present
6891,891,17-11-2023,Present
6892,892,18-11-2023,Absent
6893,893,19-11-2023,Present
6894,894,20-11-2023,Leave
6895,895,21-11-2023,Present
6896,896,22-11-2023,Present
6897,897,23-11-2023,Absent
6898,898,24-11-2023,Present
6899,899,25-11-2023,Present
6900,900,26-11-2023,Leave
6901,901,27-11-2023,Leave
6902,902,28-11-2023,Present
6903,903,29-11-2023,Present
6904,904,30-11-2023,Present
6905,905,01-12-2023,Present
6906,906,02-12-2023,Absent
6907,907,03-12-2023,Leave
6908,908,04-12-2023,Present
6909,909,05-12-2023,Present
6910,910,06-12-2023,Present
6911,911,07-12-2023,Absent
6912,912,08-12-2023,Leave
6913,913,09-12-2023,Absent
6914,914,10-12-2023,Present
6915,915,11-12-2023,Present
6916,916,12-12-2023,Present
6917,917,13-12-2023,Present
6918,918,14-12-2023,Present
6919,919,15-12-2023,Absent
6920,920,16-12-2023,Present
6921,921,17-12-2023,Absent
6922,922,18-12-2023,Present
6923,923,19-12-2023,Present
6924,924,20-12-2023,Present
6925,925,21-12-2023,Present
6926,926,22-12-2023,Present
6927,927,23-12-2023,Present
6928,928,24-12-2023,Present
6929,929,25-12-2023,Present
6930,930,26-12-2023,Present
6931,931,27-12-2023,Present
6932,932,28-12-2023,Present
6933,933,29-12-2023,Present
6934,934,30-12-2023,Present
6935,935,31-12-2023,Absent
6936,936,01-01-2023,Present
6937,937,02-01-2023,Present
6938,938,03-01-2023,Present
6939,939,04-01-2023,Absent
6940,940,05-01-2023,Present
6941,941,06-01-2023,Present
6942,942,07-01-2023,Present
6943,943,08-01-2023,Present
6944,944,09-01-2023,Present
6945,945,10-01-2023,Present
6946,946,11-01-2023,Present
6947,947,12-01-2023,Present
6948,948,13-01-2023,Absent
6949,949,14-01-2023,Present
6950,950,15-01-2023,Present
6951,951,16-01-2023,Present
6952,952,17-01-2023,Present
6953,953,18-01-2023,Absent
6954,954,19-01-2023,Present
6955,955,20-01-2023,Present
6956,956,21-01-2023,Present
6957,957,22-01-2023,Present
6958,958,23-01-2023,Present
6959,959,24-01-2023,Present
6960,960,25-01-2023,Present
6961,961,26-01-2023,Present
6962,962,27-01-2023,Present
6963,963,28-01-2023,Absent
6964,964,29-01-2023,Present
6965,965,30-01-2023,Present
6966,966,31-01-2023,Present
6967,967,01-02-2023,Present
6968,968,02-02-2023,Leave
6969,969,03-02-2023,Present
6970,970,04-02-2023,Present
6971,971,05-02-2023,Present
6972,972,06-02-2023,Present
6973,973,07-02-2023,Present
6974,974,08-02-2023,Present
6975,975,09-02-2023,Absent
6976,976,10-02-2023,Present
6977,977,11-02-2023,Absent
6978,978,12-02-2023,Present
6979,979,13-02-2023,Present
6980,980,14-02-2023,Present
6981,981,15-02-2023,Leave
6982,982,16-02-2023,Present
6983,983,17-02-2023,Present
6984,984,18-02-2023,Present
6985,985,19-02-2023,Absent
6986,986,20-02-2023,Absent
6987,987,21-02-2023,Present
6988,988,22-02-2023,Present
6989,989,23-02-2023,Leave
6990,990,24-02-2023,Absent
6991,991,25-02-2023,Present
6992,992,26-02-2023,Absent
6993,993,27-02-2023,Present
6994,994,28-02-2023,Leave
6995,995,01-03-2023,Present
6996,996,02-03-2023,Leave
6997,997,03-03-2023,Present
6998,998,04-03-2023,Present
6999,999,05-03-2023,Present
7000,1000,06-03-2023,Present
7001,1,07-03-2023,Present
7002,2,08-03-2023,Present
7003,3,09-03-2023,Leave
7004,4,10-03-2023,Leave
7005,5,11-03-2023,Present
7006,6,12-03-2023,Present
7007,7,13-03-2023,Absent
7008,8,14-03-2023,Present
7009,9,15-03-2023,Absent
7010,10,16-03-2023,Present
7011,11,17-03-2023,Present
7012,12,18-03-2023,Present
7013,13,19-03-2023,Present
7014,14,20-03-2023,Present
7015,15,21-03-2023,Present
7016,16,22-03-2023,Absent
7017,17,23-03-2023,Present
7018,18,24-03-2023,Present
7019,19,25-03-2023,Present
7020,20,26-03-2023,Present
7021,21,27-03-2023,Present
7022,22,28-03-2023,Absent
7023,23,29-03-2023,Present
7024,24,30-03-2023,Present
7025,25,31-03-2023,Present
7026,26,01-04-2023,Present
7027,27,02-04-2023,Leave
7028,28,03-04-2023,Present
7029,29,04-04-2023,Present
7030,30,05-04-2023,Present
7031,31,06-04-2023,Present
7032,32,07-04-2023,Present
7033,33,08-04-2023,Present
7034,34,09-04-2023,Present
7035,35,10-04-2023,Present
7036,36,11-04-2023,Present
7037,37,12-04-2023,Present
7038,38,13-04-2023,Absent
7039,39,14-04-2023,Present
7040,40,15-04-2023,Present
7041,41,16-04-2023,Present
7042,42,17-04-2023,Present
7043,43,18-04-2023,Present
7044,44,19-04-2023,Present
7045,45,20-04-2023,Absent
7046,46,21-04-2023,Present
7047,47,22-04-2023,Present
7048,48,23-04-2023,Present
7049,49,24-04-2023,Present
7050,50,25-04-2023,Leave
7051,51,26-04-2023,Present
7052,52,27-04-2023,Present
7053,53,28-04-2023,Absent
7054,54,29-04-2023,Present
7055,55,30-04-2023,Absent
7056,56,01-05-2023,Leave
7057,57,02-05-2023,Present
7058,58,03-05-2023,Present
7059,59,04-05-2023,Present
7060,60,05-05-2023,Present
7061,61,06-05-2023,Absent
7062,62,07-05-2023,Present
7063,63,08-05-2023,Present
7064,64,09-05-2023,Present
7065,65,10-05-2023,Leave
7066,66,11-05-2023,Present
7067,67,12-05-2023,Present
7068,68,13-05-2023,Present
7069,69,14-05-2023,Present
7070,70,15-05-2023,Absent
7071,71,16-05-2023,Absent
7072,72,17-05-2023,Present
7073,73,18-05-2023,Absent
7074,74,19-05-2023,Present
7075,75,20-05-2023,Present
7076,76,21-05-2023,Leave
7077,77,22-05-2023,Present
7078,78,23-05-2023,Absent
7079,79,24-05-2023,Present
7080,80,25-05-2023,Leave
7081,81,26-05-2023,Absent
7082,82,27-05-2023,Present
7083,83,28-05-2023,Absent
7084,84,29-05-2023,Absent
7085,85,30-05-2023,Absent
7086,86,31-05-2023,Leave
7087,87,01-06-2023,Leave
7088,88,02-06-2023,Leave
7089,89,03-06-2023,Leave
7090,90,04-06-2023,Present
7091,91,05-06-2023,Present
7092,92,06-06-2023,Leave
7093,93,07-06-2023,Present
7094,94,08-06-2023,Absent
7095,95,09-06-2023,Leave
7096,96,10-06-2023,Present
7097,97,11-06-2023,Present
7098,98,12-06-2023,Present
7099,99,13-06-2023,Present
7100,100,14-06-2023,Absent
7101,101,15-06-2023,Leave
7102,102,16-06-2023,Leave
7103,103,17-06-2023,Leave
7104,104,18-06-2023,Present
7105,105,19-06-2023,Present
7106,106,20-06-2023,Present
7107,107,21-06-2023,Leave
7108,108,22-06-2023,Present
7109,109,23-06-2023,Present
7110,110,24-06-2023,Present
7111,111,25-06-2023,Leave
7112,112,26-06-2023,Present
7113,113,27-06-2023,Present
7114,114,28-06-2023,Present
7115,115,29-06-2023,Present
7116,116,30-06-2023,Present
7117,117,01-07-2023,Present
7118,118,02-07-2023,Present
7119,119,03-07-2023,Present
7120,120,04-07-2023,Present
7121,121,05-07-2023,Absent
7122,122,06-07-2023,Leave
7123,123,07-07-2023,Present
7124,124,08-07-2023,Present
7125,125,09-07-2023,Present
7126,126,10-07-2023,Present
7127,127,11-07-2023,Absent
7128,128,12-07-2023,Absent
7129,129,13-07-2023,Absent
7130,130,14-07-2023,Present
7131,131,15-07-2023,Present
7132,132,16-07-2023,Present
7133,133,17-07-2023,Present
7134,134,18-07-2023,Present
7135,135,19-07-2023,Leave
7136,136,20-07-2023,Leave
7137,137,21-07-2023,Present
7138,138,22-07-2023,Present
7139,139,23-07-2023,Present
7140,140,24-07-2023,Present
7141,141,25-07-2023,Present
7142,142,26-07-2023,Present
7143,143,27-07-2023,Leave
7144,144,28-07-2023,Present
7145,145,29-07-2023,Leave
7146,146,30-07-2023,Leave
7147,147,31-07-2023,Present
7148,148,01-08-2023,Leave
7149,149,02-08-2023,Leave
7150,150,03-08-2023,Absent
7151,151,04-08-2023,Present
7152,152,05-08-2023,Present
7153,153,06-08-2023,Present
7154,154,07-08-2023,Present
7155,155,08-08-2023,Present
7156,156,09-08-2023,Leave
7157,157,10-08-2023,Present
7158,158,11-08-2023,Present
7159,159,12-08-2023,Present
7160,160,13-08-2023,Absent
7161,161,14-08-2023,Present
7162,162,15-08-2023,Present
7163,163,16-08-2023,Leave
7164,164,17-08-2023,Present
7165,165,18-08-2023,Present
7166,166,19-08-2023,Present
7167,167,20-08-2023,Leave
7168,168,21-08-2023,Present
7169,169,22-08-2023,Leave
7170,170,23-08-2023,Leave
7171,171,24-08-2023,Present
7172,172,25-08-2023,Present
7173,173,26-08-2023,Absent
7174,174,27-08-2023,Present
7175,175,28-08-2023,Present
7176,176,29-08-2023,Present
7177,177,30-08-2023,Present
7178,178,31-08-2023,Present
7179,179,01-09-2023,Absent
7180,180,02-09-2023,Present
7181,181,03-09-2023,Present
7182,182,04-09-2023,Present
7183,183,05-09-2023,Present
7184,184,06-09-2023,Leave
7185,185,07-09-2023,Present
